Name,Url,FV,LOT,Location,Sale Date
2003 CHEVROLET TRAILBLAZER ,https://www.copart.com/lot/50614292/,1GNDS13S932271489,50614292,SC - SPARTANBURG,9/26/2022
2014 TOYOTA YARIS ,https://www.copart.com/lot/50632862/,JTDKTUD35ED590949,50632862,MD - BALTIMORE,9/26/2022
2015 TOYOTA CAMRY LE,https://www.copart.com/lot/50642002/,4T1BF1FK7FU114578,50642002,NY - LONG ISLAND,9/26/2022
2013 FORD FUSION SE,https://www.copart.com/lot/50654572/,3FA6P0H75DR354857,50654572,NY - LONG ISLAND,9/26/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/50678532/,1N4AL3AP6FC483757,50678532,MD - BALTIMORE,9/26/2022
2012 NISSAN ALTIMA BASE,https://www.copart.com/lot/50698382/,1N4AL2AP3CC135405,50698382,NC - LUMBERTON,9/26/2022
2014 KIA CADENZA PREMIUM,https://www.copart.com/lot/50705942/,KNALN4D72E5130463,50705942,KY - LOUISVILLE,9/26/2022
2013 CHEVROLET TAHOE C1500 LTZ,https://www.copart.com/lot/50715672/,1GNSCCE01DR170211,50715672,SC - SPARTANBURG,9/26/2022
2015 JEEP CHEROKEE TRAILHAWK,https://www.copart.com/lot/50729492/,1C4PJMBS0FW716999,50729492,NY - ROCHESTER,9/26/2022
2012 VOLKSWAGEN JETTA SE,https://www.copart.com/lot/50760862/,3VWDP7AJ2CM074693,50760862,NC - CHINA GROVE,9/26/2022
2016 KIA SOUL ,https://www.copart.com/lot/50804392/,KNDJN2A26G7288173,50804392,SC - SPARTANBURG,9/26/2022
2011 VOLKSWAGEN JETTA BASE,https://www.copart.com/lot/50806102/,3VW2K7AJ1BM020600,50806102,NY - ALBANY,9/26/2022
2016 HONDA ACCORD LX-S,https://www.copart.com/lot/50819922/,1HGCT1B34GA005810,50819922,PA - PHILADELPHIA EAST-SUBLOT,9/26/2022
2015 CHEVROLET SILVERADO C1500,https://www.copart.com/lot/50823222/,1GCRCPEC9FZ233678,50823222,SC - SPARTANBURG,9/26/2022
2015 CHEVROLET MALIBU 2LT,https://www.copart.com/lot/50847632/,1G11D5SL2FU118168,50847632,KY - LOUISVILLE,9/26/2022
2014 JEEP PATRIOT SPORT,https://www.copart.com/lot/50897352/,1C4NJPBA8ED691876,50897352,NC - CHINA GROVE,9/26/2022
2007 TOYOTA CAMRY LE,https://www.copart.com/lot/50940592/,4T1BK46K17U556741,50940592,NC - LUMBERTON,9/26/2022
2005 CHRYSLER TOWN & COUNTRY TOURING,https://www.copart.com/lot/50944732/,2C4GP54L65R178813,50944732,MD - BALTIMORE,9/26/2022
2016 HYUNDAI ACCENT SE,https://www.copart.com/lot/50955772/,KMHCT4AE7GU093619,50955772,SC - SPARTANBURG,9/26/2022
2015 TOYOTA RAV4 XLE,https://www.copart.com/lot/50968552/,2T3RFREV9FW337978,50968552,NY - BUFFALO,9/26/2022
2016 FORD FUSION TITANIUM,https://www.copart.com/lot/51022252/,3FA6P0D99GR351620,51022252,MD - BALTIMORE,9/26/2022
2003 TOYOTA TACOMA ,https://www.copart.com/lot/51080792/,5TENL42N23Z195889,51080792,NC - CHINA GROVE,9/26/2022
2011 FORD FOCUS SE,https://www.copart.com/lot/51083692/,1FAHP3FN3BW132601,51083692,GA - FAIRBURN,9/26/2022
2016 FORD C-MAX PREMIUM SEL,https://www.copart.com/lot/51085202/,1FADP5CUXGL119780,51085202,MD - BALTIMORE,9/26/2022
2015 INFINITI Q50 BASE,https://www.copart.com/lot/51165432/,JN1BV7AP0FM353888,51165432,FL - ORLANDO NORTH,9/26/2022
2016 CHEVROLET COLORADO ,https://www.copart.com/lot/51246902/,1GCHSBEA1G1262818,51246902,SC - SPARTANBURG,9/26/2022
2013 FIAT 500 POP,https://www.copart.com/lot/51255512/,3C3CFFARXDT540383,51255512,NC - LUMBERTON,9/26/2022
2015 MITSUBISHI OUTLANDER SPORT SE,https://www.copart.com/lot/51261412/,4A4AR4AW0FE030219,51261412,FL - ORLANDO NORTH,9/26/2022
2016 CHEVROLET EQUINOX LT,https://www.copart.com/lot/51266182/,2GNFLFEK4G6355020,51266182,PA - YORK HAVEN,9/26/2022
2013 TOYOTA HIGHLANDER LIMITED,https://www.copart.com/lot/51291462/,5TDYK3EH1DS094731,51291462,MD - BALTIMORE,9/26/2022
2016 HYUNDAI ELANTRA SE,https://www.copart.com/lot/51364712/,5NPDH4AE8GH775462,51364712,PA - YORK HAVEN,9/26/2022
2016 HONDA ACCORD EXL,https://www.copart.com/lot/51387172/,1HGCT1B84GA005849,51387172,MD - BALTIMORE,9/26/2022
2008 MAZDA 3 I,https://www.copart.com/lot/51443352/,JM1BK32F581159740,51443352,NC - LUMBERTON,9/26/2022
2014 JEEP PATRIOT LATITUDE,https://www.copart.com/lot/51478892/,1C4NJPFA7ED564207,51478892,KY - LOUISVILLE,9/26/2022
2011 MERCEDES-BENZ C 300,https://www.copart.com/lot/51486712/,WDDGF5EBXBR160976,51486712,SC - SPARTANBURG,9/26/2022
2003 CHEVROLET SILVERADO K1500,https://www.copart.com/lot/51495022/,1GCEK14V23Z191822,51495022,NY - ALBANY,9/26/2022
2007 HONDA PILOT EXL,https://www.copart.com/lot/51503322/,5FNYF28527B040282,51503322,SC - SPARTANBURG,9/26/2022
2016 HYUNDAI SONATA SE,https://www.copart.com/lot/51551342/,5NPE24AF1GH333802,51551342,NC - CHINA GROVE,9/26/2022
2007 TOYOTA RAV4 ,https://www.copart.com/lot/51561872/,JTMZD33V476035507,51561872,SC - SPARTANBURG,9/26/2022
2005 JEEP GRAND CHEROKEE LIMITED,https://www.copart.com/lot/51592442/,1J4HR58N75C590722,51592442,NC - LUMBERTON,9/26/2022
2012 CHEVROLET SILVERADO K2500 HEAVY DUTY LT,https://www.copart.com/lot/51603792/,1GC1KXCG6CF161132,51603792,KY - LOUISVILLE,9/26/2022
2014 VOLKSWAGEN JETTA SE,https://www.copart.com/lot/51610172/,3VWD17AJ7EM369972,51610172,IN - FORT WAYNE,9/26/2022
2014 FORD EDGE LIMITED,https://www.copart.com/lot/51611042/,2FMDK4KC8EBA30522,51611042,MD - BALTIMORE,9/26/2022
2009 CHEVROLET MALIBU LS,https://www.copart.com/lot/51620112/,1G1ZG57BX94133998,51620112,NC - CHINA GROVE,9/26/2022
2015 MERCEDES-BENZ C 300,https://www.copart.com/lot/51624472/,55SWF4JB8FU060004,51624472,GA - ATLANTA EAST,9/26/2022
2013 VOLKSWAGEN PASSAT SE,https://www.copart.com/lot/51663950/,1VWBP7A31DC115696,51663950,GA - ATLANTA EAST,9/26/2022
2015 CHEVROLET EQUINOX LT,https://www.copart.com/lot/51664322/,2GNALBEK3F6196914,51664322,SC - SPARTANBURG,9/26/2022
2016 CHEVROLET MALIBU LIMITED LT,https://www.copart.com/lot/51666722/,1G11C5SA6GF119993,51666722,GA - FAIRBURN,9/26/2022
1998 CHEVROLET S TRUCK S10,https://www.copart.com/lot/51709712/,1GCCS19XXW8119648,51709712,SC - SPARTANBURG,9/26/2022
2008 SATURN VUE XE,https://www.copart.com/lot/51741802/,3GSCL33P38S633843,51741802,SC - SPARTANBURG,9/26/2022
2007 ACURA TL ,https://www.copart.com/lot/51746502/,19UUA66227A041861,51746502,GA - SAVANNAH,9/26/2022
2016 NISSAN ROGUE S,https://www.copart.com/lot/51758762/,KNMAT2MV1GP678822,51758762,KY - LEXINGTON EAST,9/26/2022
2016 NISSAN SENTRA S,https://www.copart.com/lot/51775702/,3N1AB7APXGL673350,51775702,NC - CHINA GROVE,9/26/2022
2016 TOYOTA COROLLA L,https://www.copart.com/lot/51783252/,2T1BURHE3GC684351,51783252,NC - CHINA GROVE,9/26/2022
2013 HYUNDAI ELANTRA GT ,https://www.copart.com/lot/51794612/,KMHD35LE5DU033552,51794612,VA - RICHMOND EAST,9/26/2022
2014 NISSAN ALTIMA 2.5,https://www.copart.com/lot/51800042/,1N4AL3AP2EC183857,51800042,NC - LUMBERTON,9/26/2022
2015 KIA OPTIMA LX,https://www.copart.com/lot/51804652/,5XXGM4A75FG454368,51804652,GA - ATLANTA EAST,9/26/2022
2009 HONDA ODYSSEY EX,https://www.copart.com/lot/51809952/,5FNRL38439B405906,51809952,MD - BALTIMORE,9/26/2022
2013 GMC ACADIA DENALI,https://www.copart.com/lot/51815652/,1GKKVTKD9DJ176075,51815652,NY - ROCHESTER,9/26/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/51821502/,1N4AL3AP2FC200531,51821502,KY - LEXINGTON EAST,9/26/2022
2015 CHEVROLET CRUZE LT,https://www.copart.com/lot/51838092/,1G1PE5SBXF7122398,51838092,KY - LEXINGTON EAST,9/26/2022
2011 DODGE DURANGO EXPRESS,https://www.copart.com/lot/51853482/,1D4RD2GG5BC628005,51853482,NC - LUMBERTON,9/26/2022
2012 KIA SORENTO EX,https://www.copart.com/lot/51896552/,5XYKUDA29CG246872,51896552,NY - BUFFALO,9/26/2022
2014 NISSAN ALTIMA 2.5,https://www.copart.com/lot/51920292/,1N4AL3AP7EN353800,51920292,KY - LEXINGTON EAST,9/26/2022
2016 FORD ESCAPE SE,https://www.copart.com/lot/51951532/,1FMCU9GXXGUC32404,51951532,NY - ALBANY,9/26/2022
2014 FORD FOCUS SE,https://www.copart.com/lot/51957562/,1FADP3F21EL360249,51957562,FL - ORLANDO NORTH,9/26/2022
2008 DODGE RAM 1500 ST,https://www.copart.com/lot/51977232/,1D7HA18N08S584721,51977232,SC - SPARTANBURG,9/26/2022
2013 NISSAN SENTRA S,https://www.copart.com/lot/52000502/,3N1AB7AP0DL658240,52000502,NC - CHINA GROVE,9/26/2022
2012 CHEVROLET EQUINOX LT,https://www.copart.com/lot/52005312/,2GNALDEK7C6195031,52005312,NY - BUFFALO,9/26/2022
2009 TOYOTA COROLLA BASE,https://www.copart.com/lot/52006912/,2T1BU40E89C146925,52006912,VA - RICHMOND EAST,9/26/2022
2016 HONDA CIVIC LX,https://www.copart.com/lot/52055312/,19XFC2F50GE020427,52055312,VA - RICHMOND EAST,9/26/2022
2010 DODGE CHALLENGER SE,https://www.copart.com/lot/52072772/,2B3CJ4DV3AH260270,52072772,KY - LEXINGTON EAST,9/26/2022
2016 HONDA ACCORD EX,https://www.copart.com/lot/52079492/,1HGCR2F73GA210391,52079492,NY - LONG ISLAND,9/26/2022
2009 ACURA TSX ,https://www.copart.com/lot/52111832/,JH4CU26619C021801,52111832,GA - FAIRBURN,9/26/2022
2016 CHEVROLET MALIBU LT,https://www.copart.com/lot/52115332/,1G1ZE5ST5GF285811,52115332,FL - ORLANDO NORTH,9/26/2022
2007 HONDA CIVIC EX,https://www.copart.com/lot/52116732/,2HGFG12847H582643,52116732,KY - LEXINGTON EAST,9/26/2022
2012 HONDA ACCORD SE,https://www.copart.com/lot/52123672/,1HGCP2F62CA108698,52123672,SC - SPARTANBURG,9/26/2022
2012 CHEVROLET CRUZE LS,https://www.copart.com/lot/52125922/,1G1PC5SH0C7392522,52125922,NY - ALBANY,9/26/2022
2011 CHEVROLET CAMARO LT,https://www.copart.com/lot/52176242/,2G1FF1EDXB9209094,52176242,SC - SPARTANBURG,9/26/2022
2015 CHEVROLET SILVERADO C2500 HEAVY DUTY,https://www.copart.com/lot/52215072/,1GC2CUEGXFZ539629,52215072,NC - CHINA GROVE,9/26/2022
2009 NISSAN PATHFINDER S,https://www.copart.com/lot/52224132/,5N1AR18B69C616735,52224132,SC - SPARTANBURG,9/26/2022
2013 TOYOTA LAND CRUISER ,https://www.copart.com/lot/52230292/,JTMHY7AJ5D4021209,52230292,NC - LUMBERTON,9/26/2022
2016 HYUNDAI SONATA SE,https://www.copart.com/lot/52238432/,5NPE24AF8GH407068,52238432,GA - ATLANTA EAST,9/26/2022
2014 NISSAN PATHFINDER S,https://www.copart.com/lot/52253762/,5N1AR2MM9EC674491,52253762,PA - PHILADELPHIA EAST-SUBLOT,9/26/2022
2014 HONDA ACCORD SPORT,https://www.copart.com/lot/52275122/,1HGCR2F59EA147504,52275122,VA - RICHMOND EAST,9/26/2022
2007 NISSAN MURANO SL,https://www.copart.com/lot/52281002/,JN8AZ08WX7W648640,52281002,PA - PHILADELPHIA EAST-SUBLOT,9/26/2022
2012 CHEVROLET SILVERADO K1500 LT,https://www.copart.com/lot/52306432/,3GCPKSE7XCG287924,52306432,NC - CHINA GROVE,9/26/2022
2006 SATURN RELAY 3,https://www.copart.com/lot/52314172/,5GZDV23L76D128756,52314172,KY - LOUISVILLE,9/26/2022
2014 CHEVROLET TRAVERSE LT,https://www.copart.com/lot/52317132/,1GNKRGKD3EJ290377,52317132,SC - SPARTANBURG,9/26/2022
2013 FORD FUSION SE,https://www.copart.com/lot/52318632/,3FA6P0H95DR213420,52318632,KY - LEXINGTON EAST,9/26/2022
2010 TOYOTA SIENNA LE,https://www.copart.com/lot/52322912/,5TDJK4CC4AS031195,52322912,NY - ROCHESTER,9/26/2022
2011 INFINITI G37 BASE,https://www.copart.com/lot/52339302/,JN1CV6AP7BM504119,52339302,GA - ATLANTA EAST,9/26/2022
2014 MAZDA CX-9 TOURING,https://www.copart.com/lot/52356472/,JM3TB3CV5E0442500,52356472,NJ - TRENTON,9/26/2022
2012 TOYOTA CAMRY BASE,https://www.copart.com/lot/52359502/,4T1BF1FK8CU622344,52359502,SC - SPARTANBURG,9/26/2022
2015 CHEVROLET CRUZE LTZ,https://www.copart.com/lot/52374832/,1G1PG5SB2F7261404,52374832,NY - ROCHESTER,9/26/2022
2011 CHEVROLET TAHOE K1500 LTZ,https://www.copart.com/lot/52403502/,1GNSKCE05BR124896,52403502,SC - SPARTANBURG,9/26/2022
2002 HONDA ACCORD EX,https://www.copart.com/lot/52403632/,1HGCG16522A055663,52403632,IN - FORT WAYNE,9/26/2022
2013 BMW 535 XI,https://www.copart.com/lot/52415062/,WBAFU7C58DDU74465,52415062,MD - BALTIMORE,9/26/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/52430202/,1N4AL3AP8FC431806,52430202,GA - FAIRBURN,9/26/2022
2001 CHRYSLER PT CRUISER ,https://www.copart.com/lot/52435752/,3C8FY4BB81T535413,52435752,NC - LUMBERTON,9/26/2022
2013 BMW 535 XI,https://www.copart.com/lot/52454072/,WBAFU7C55DDU76786,52454072,NJ - TRENTON,9/26/2022
2010 NISSAN ALTIMA BASE,https://www.copart.com/lot/52472212/,1N4AL2AP8AN517317,52472212,NY - BUFFALO,9/26/2022
2014 FORD FOCUS TITANIUM,https://www.copart.com/lot/52477022/,1FADP3N22EL342117,52477022,NJ - TRENTON,9/26/2022
2013 CHRYSLER 200 TOURING,https://www.copart.com/lot/52490442/,1C3CCBBB5DN694700,52490442,KY - LEXINGTON EAST,9/26/2022
2010 HYUNDAI ACCENT GLS,https://www.copart.com/lot/52504442/,KMHCN4AC5AU504614,52504442,MD - BALTIMORE,9/26/2022
2014 CHEVROLET CRUZE LT,https://www.copart.com/lot/52508802/,1G1PC5SB2E7124280,52508802,MD - BALTIMORE,9/26/2022
2011 HONDA CR-V LX,https://www.copart.com/lot/52523342/,5J6RE4H37BL118704,52523342,NJ - TRENTON,9/26/2022
2015 TOYOTA SIENNA,https://www.copart.com/lot/52579701/,5TDZK3DC8FS636341,52579701,NJ - TRENTON,9/26/2022
2009 LEXUS LS 460,https://www.copart.com/lot/52600542/,JTHBL46F095084628,52600542,NC - CHINA GROVE,9/26/2022
2013 BUICK VERANO CONVENIENCE,https://www.copart.com/lot/52604102/,1G4PR5SK2D4124295,52604102,NY - BUFFALO,9/26/2022
2011 FORD FIESTA SEL,https://www.copart.com/lot/52625572/,3FADP4CJXBM234127,52625572,KY - LEXINGTON EAST,9/26/2022
2013 CHEVROLET CRUZE LT,https://www.copart.com/lot/52630252/,1G1PC5SBXD7163973,52630252,NY - ALBANY,9/26/2022
2013 MERCEDES-BENZ GLK 350 4MATIC,https://www.copart.com/lot/52638922/,WDCGG8JB8DG016334,52638922,SC - SPARTANBURG,9/26/2022
2007 HONDA ACCORD SE,https://www.copart.com/lot/52650422/,1HGCM56387A004657,52650422,FL - ORLANDO NORTH,9/26/2022
2010 BMW 528 I,https://www.copart.com/lot/52659762/,WBANU5C57AC441717,52659762,GA - SAVANNAH,9/26/2022
2014 KIA FORTE LX,https://www.copart.com/lot/52670832/,KNAFK4A62E5208077,52670832,SC - SPARTANBURG,9/26/2022
2013 TOYOTA SCION FR-S ,https://www.copart.com/lot/52681522/,JF1ZNAA10D2727113,52681522,GA - ATLANTA EAST,9/26/2022
2013 NISSAN ROGUE S,https://www.copart.com/lot/52685602/,JN8AS5MT3DW555502,52685602,SC - SPARTANBURG,9/26/2022
2016 HYUNDAI ELANTRA SE,https://www.copart.com/lot/52685792/,5NPDH4AE2GH697230,52685792,NC - CHINA GROVE,9/26/2022
2008 DODGE CALIBER SXT,https://www.copart.com/lot/52689892/,1B3HB48B38D524744,52689892,KY - LEXINGTON EAST,9/26/2022
2013 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/52712122/,5NPDH4AE5DH320807,52712122,NC - CHINA GROVE,9/26/2022
2016 NISSAN VERSA S,https://www.copart.com/lot/52744062/,3N1CN7APXGL826759,52744062,SC - SPARTANBURG,9/26/2022
2014 HONDA ODYSSEY EX,https://www.copart.com/lot/52777442/,5FNRL5H40EB020003,52777442,NY - LONG ISLAND,9/26/2022
2016 LEXUS NX 200T BASE,https://www.copart.com/lot/52810062/,JTJBARBZ0G2093930,52810062,KY - LEXINGTON EAST,9/26/2022
2012 CHRYSLER 200 S,https://www.copart.com/lot/52814522/,1C3CCBHG7CN139975,52814522,NY - BUFFALO,9/26/2022
2015 FORD ESCAPE SE,https://www.copart.com/lot/52821392/,1FMCU9GX0FUC72862,52821392,NY - ROCHESTER,9/26/2022
2012 CHEVROLET CRUZE LT,https://www.copart.com/lot/52838452/,1G1PF5SC2C7255447,52838452,SC - SPARTANBURG,9/26/2022
2015 TOYOTA CAMRY LE,https://www.copart.com/lot/52866272/,4T1BF1FKXFU494094,52866272,NC - LUMBERTON,9/26/2022
2006 MERCEDES-BENZ E 320 CDI,https://www.copart.com/lot/52868592/,WDBUF26J86A825278,52868592,PA - YORK HAVEN,9/26/2022
2015 KIA OPTIMA EX,https://www.copart.com/lot/52905882/,5XXGN4A72FG425696,52905882,SC - SPARTANBURG,9/26/2022
2015 FORD FUSION SE,https://www.copart.com/lot/52916642/,3FA6P0H96FR217804,52916642,NY - ALBANY,9/26/2022
2013 NISSAN ROGUE S,https://www.copart.com/lot/52923332/,JN8AS5MT2DW039423,52923332,IN - FORT WAYNE,9/26/2022
2007 TOYOTA RAV4 LIMITED,https://www.copart.com/lot/52927752/,JTMBK31V775036666,52927752,MD - BALTIMORE,9/26/2022
2015 CHRYSLER 200 LIMITED,https://www.copart.com/lot/52931472/,1C3CCCAB6FN749519,52931472,PA - PHILADELPHIA EAST-SUBLOT,9/26/2022
2013 MINI COOPER COUPE S,https://www.copart.com/lot/52946682/,WMWSX3C56DT466272,52946682,KY - LEXINGTON EAST,9/26/2022
2014 VOLKSWAGEN PASSAT SE,https://www.copart.com/lot/52953722/,1VWBS7A30EC098163,52953722,GA - FAIRBURN,9/26/2022
2013 VOLKSWAGEN PASSAT SE,https://www.copart.com/lot/52975672/,1VWBH7A30DC064740,52975672,GA - SAVANNAH,9/26/2022
2014 BMW 535 XI,https://www.copart.com/lot/53003052/,WBA5B3C53ED534423,53003052,MA - SOUTH BOSTON,9/26/2022
2003 TOYOTA AVALON XL,https://www.copart.com/lot/53034332/,4T1BF28B33U337277,53034332,KY - LOUISVILLE,9/26/2022
2007 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53094112/,1N4AL21E07C229830,53094112,IN - FORT WAYNE,9/26/2022
2012 FORD F150 SUPERCREW,https://www.copart.com/lot/53118832/,1FTFW1EF1CFA14258,53118832,SC - SPARTANBURG,9/26/2022
2014 DODGE AVENGER SXT,https://www.copart.com/lot/53159522/,1C3CDZCB4EN136617,53159522,MA - SOUTH BOSTON,9/26/2022
2013 HONDA RIDGELINE RTL,https://www.copart.com/lot/53172712/,5FPYK1F53DB005052,53172712,NY - ALBANY,9/26/2022
2015 HONDA CIVIC LX,https://www.copart.com/lot/53251052/,19XFB2F53FE056131,53251052,NJ - TRENTON,9/26/2022
2015 INFINITI QX60 ,https://www.copart.com/lot/53257692/,5N1AL0MM3FC560199,53257692,KY - LOUISVILLE,9/26/2022
2013 HYUNDAI SONATA SE,https://www.copart.com/lot/53260302/,5NPEC4AC9DH806862,53260302,NC - CHINA GROVE,9/26/2022
2015 RAM 1500 ST,https://www.copart.com/lot/53274022/,1C6RR6FT7FS613402,53274022,GA - ATLANTA EAST,9/26/2022
2011 FORD FUSION SE,https://www.copart.com/lot/53298382/,3FAHP0HA1BR216993,53298382,NC - LUMBERTON,9/26/2022
2009 HONDA PILOT EXL,https://www.copart.com/lot/53336342/,5FNYF38529B023023,53336342,VA - RICHMOND EAST,9/26/2022
2009 TOYOTA HIGHLANDER,https://www.copart.com/lot/53344442/,JTEES41A892140390,53344442,FL - ORLANDO NORTH,9/26/2022
2015 HONDA ACCORD EXL,https://www.copart.com/lot/53362022/,1HGCT1B84FA016025,53362022,SC - SPARTANBURG,9/26/2022
2013 MAZDA 3 I,https://www.copart.com/lot/53400722/,JM1BL1TF7D1766720,53400722,FL - ORLANDO NORTH,9/26/2022
2012 KIA FORTE EX,https://www.copart.com/lot/53420442/,KNAFU4A28C5554929,53420442,FL - ORLANDO NORTH,9/26/2022
2008 FORD MUSTANG GT,https://www.copart.com/lot/53431512/,1ZVHT85H985155567,53431512,FL - ORLANDO NORTH,9/26/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53439282/,1N4AL3AP4FN408432,53439282,SC - SPARTANBURG,9/26/2022
2012 HONDA ODYSSEY TOURING,https://www.copart.com/lot/53455892/,5FNRL5H98CB047829,53455892,NY - LONG ISLAND,9/26/2022
2016 JEEP WRANGLER UNLIMITED SPORT,https://www.copart.com/lot/53504912/,1C4BJWDG6GL181419,53504912,NC - CHINA GROVE,9/26/2022
2012 CHRYSLER 300C ,https://www.copart.com/lot/53512572/,2C3CCAET0CH188374,53512572,NC - CHINA GROVE,9/26/2022
2005 HONDA ACCORD DX,https://www.copart.com/lot/53538282/,1HGCM56185A029148,53538282,GA - FAIRBURN,9/26/2022
2009 DODGE GRAND CARAVAN SXT,https://www.copart.com/lot/53547612/,2D8HN54179R519507,53547612,SC - SPARTANBURG,9/26/2022
2016 FORD FUSION S,https://www.copart.com/lot/53554892/,3FA6P0G79GR172021,53554892,GA - FAIRBURN,9/26/2022
1996 MAZDA MX-5 MIATA ,https://www.copart.com/lot/53558012/,JM1NA3530T0716473,53558012,KY - LEXINGTON EAST,9/26/2022
2013 FORD EDGE SEL,https://www.copart.com/lot/53570312/,2FMDK3J95DBB28051,53570312,NC - LUMBERTON,9/26/2022
2005 MERCEDES-BENZ E 320,https://www.copart.com/lot/53575022/,WDBUF65J35A723619,53575022,NC - CHINA GROVE,9/26/2022
2015 FORD FOCUS SE,https://www.copart.com/lot/53581942/,1FADP3K23FL333352,53581942,GA - ATLANTA EAST,9/26/2022
2015 VOLKSWAGEN GOLF ,https://www.copart.com/lot/53586672/,3VW217AUXFM101775,53586672,NC - CHINA GROVE,9/26/2022
2013 KIA RIO EX,https://www.copart.com/lot/53591912/,KNADN5A39D6129783,53591912,FL - MIAMI CENTRAL,9/26/2022
2004 VOLVO S60 2.5T,https://www.copart.com/lot/53596482/,YV1RS59V942348736,53596482,NY - LONG ISLAND,9/26/2022
2010 HYUNDAI ACCENT GLS,https://www.copart.com/lot/53604482/,KMHCN4AC6AU428711,53604482,GA - FAIRBURN,9/26/2022
2015 JEEP PATRIOT SPORT,https://www.copart.com/lot/53626352/,1C4NJPBB0FD281485,53626352,SC - SPARTANBURG,9/26/2022
2011 INFINITI G25 ,https://www.copart.com/lot/53629372/,JN1DV6AR5BM654137,53629372,NJ - TRENTON,9/26/2022
2012 VOLKSWAGEN PASSAT SE,https://www.copart.com/lot/53632982/,1VWBP7A39CC008278,53632982,GA - FAIRBURN,9/26/2022
2014 FORD EXPLORER XLT,https://www.copart.com/lot/53680672/,1FM5K7D8XEGA36345,53680672,SC - SPARTANBURG,9/26/2022
1999 MERCEDES-BENZ SLK 230 KOMPRESSOR,https://www.copart.com/lot/53721962/,WDBKK47F1XF085554,53721962,NC - LUMBERTON,9/26/2022
2006 HONDA CIVIC DX,https://www.copart.com/lot/53723282/,2HGFG112X6H549089,53723282,NJ - TRENTON,9/26/2022
2016 HYUNDAI ELANTRA SE,https://www.copart.com/lot/53724402/,5NPDH4AE3GH778138,53724402,NY - ALBANY,9/26/2022
2016 HONDA ACCORD SPORT,https://www.copart.com/lot/53729322/,1HGCR2F58GA080266,53729322,NY - ROCHESTER,9/26/2022
2016 MAZDA CX-5 GT,https://www.copart.com/lot/53733712/,JM3KE4DY8G0753021,53733712,NY - LONG ISLAND,9/26/2022
2013 DODGE DURANGO R/T,https://www.copart.com/lot/53733862/,1C4SDHCT7DC559082,53733862,GA - FAIRBURN,9/26/2022
2010 FORD MUSTANG ,https://www.copart.com/lot/53744482/,1ZVBP8AN3A5112337,53744482,SC - SPARTANBURG,9/26/2022
2013 NISSAN JUKE S,https://www.copart.com/lot/53745942/,JN8AF5MV5DT216876,53745942,NY - ROCHESTER,9/26/2022
2016 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53757112/,1N4AL3AP0GN350708,53757112,NY - ALBANY,9/26/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/53757332/,4T1BF3EK7BU606535,53757332,NY - ROCHESTER,9/26/2022
2012 MAZDA 3 I,https://www.copart.com/lot/53761492/,JM1BL1V7XC1533712,53761492,NY - ALBANY,9/26/2022
2010 MERCEDES-BENZ E 350,https://www.copart.com/lot/53762862/,WDDHF5GB9AA218560,53762862,NJ - TRENTON,9/26/2022
2013 TOYOTA CAMRY L,https://www.copart.com/lot/53769732/,4T4BF1FK5DR289978,53769732,VA - RICHMOND EAST,9/26/2022
2008 CHEVROLET TRAILBLAZER LS,https://www.copart.com/lot/53770832/,1GNDT13S982118678,53770832,NC - LUMBERTON,9/26/2022
2014 HONDA CR-V EXL,https://www.copart.com/lot/53797382/,5J6RM3H70EL003995,53797382,NC - CHINA GROVE,9/26/2022
2016 JEEP WRANGLER UNLIMITED SPORT,https://www.copart.com/lot/53802572/,1C4BJWDG6GL187320,53802572,GA - FAIRBURN,9/26/2022
2015 ACURA RDX TECHNOLOGY,https://www.copart.com/lot/53805652/,5J8TB4H51FL002637,53805652,NJ - TRENTON,9/26/2022
2013 CHRYSLER 200 TOURING,https://www.copart.com/lot/53808402/,1C3CCBBB2DN736854,53808402,OH - CLEVELAND WEST,9/26/2022
2004 CHRYSLER PACIFICA ,https://www.copart.com/lot/53812422/,2C8GM68444R645676,53812422,NY - BUFFALO,9/26/2022
2004 FORD CROWN VICTORIA LX,https://www.copart.com/lot/53820292/,2FAHP74W94X110497,53820292,SC - SPARTANBURG,9/26/2022
2013 CADILLAC XTS PLATINUM,https://www.copart.com/lot/53828442/,2G61V5S33D9118360,53828442,VA - RICHMOND EAST,9/26/2022
2003 CADILLAC DEVILLE ,https://www.copart.com/lot/53839552/,1G6KD54Y63U104759,53839552,NC - LUMBERTON,9/26/2022
2015 HONDA ACCORD LX,https://www.copart.com/lot/53880572/,1HGCR2F32FA069907,53880572,GA - FAIRBURN,9/26/2022
